
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |     1,601      5,694      5,183      2,081      1,299 |    15,858 
       131 |     1,557      5,569      5,183      2,206      1,166 |    15,681 
       132 |     1,536      5,488      5,114      2,119      1,028 |    15,285 
       133 |     1,491      5,209      5,233      2,221      1,133 |    15,287 
       134 |     1,562      5,318      5,319      2,284      1,213 |    15,696 
       135 |     1,624      5,468      5,614      2,424      1,185 |    16,315 
       136 |     1,633      5,443      5,583      2,371      1,108 |    16,138 
       137 |     1,581      5,217      5,722      2,481      1,212 |    16,213 
       138 |     1,647      5,194      6,058      2,478      1,250 |    16,627 
       139 |     1,671      5,301      6,272      2,480      1,115 |    16,839 
       140 |     1,641      5,437      6,233      2,407      1,078 |    16,796 
       141 |     1,644      5,042      6,324      2,542      1,243 |    16,795 
       142 |     1,651      4,968      6,386      2,520      1,342 |    16,867 
       143 |     1,672      4,960      6,540      2,446      1,399 |    17,017 
       144 |     1,670      4,901      6,476      2,352      1,466 |    16,865 
       145 |     1,609      4,479      6,520      2,309      1,825 |    16,742 
       146 |     1,497      4,362      6,651      2,137      2,050 |    16,697 
       147 |     1,523      4,347      6,758      2,080      2,140 |    16,848 
       148 |     1,668      4,630      6,969      2,184      2,105 |    17,556 
       149 |     1,613      4,384      7,138      2,184      2,319 |    17,638 
       150 |     1,543      4,266      7,161      2,062      2,507 |    17,539 
       151 |     1,542      4,148      7,098      2,065      2,505 |    17,358 
       152 |     1,472      4,309      6,939      2,037      2,387 |    17,144 
       153 |     1,456      3,984      7,018      2,111      2,543 |    17,112 
       154 |     1,477      3,862      7,072      2,076      2,762 |    17,249 
       155 |     1,465      3,837      7,028      2,149      2,637 |    17,116 
       156 |     1,454      3,941      6,823      2,134      2,680 |    17,032 
       157 |     1,456      3,533      6,822      2,001      2,963 |    16,775 
       158 |     1,519      3,494      6,996      1,964      3,211 |    17,184 
       159 |     1,426      3,514      6,996      1,883      3,167 |    16,986 
       160 |     1,423      3,548      6,831      1,877      3,099 |    16,778 
       161 |     1,451      3,259      6,903      1,833      3,342 |    16,788 
       162 |     1,424      3,272      6,872      1,695      3,492 |    16,755 
       163 |     1,406      3,245      6,987      1,775      3,497 |    16,910 
       164 |     1,440      3,375      6,761      1,813      3,289 |    16,678 
       165 |     1,450      3,162      6,868      1,869      3,484 |    16,833 
       166 |     1,423      3,119      6,918      1,833      3,450 |    16,743 
       167 |     1,419      3,102      6,838      1,904      3,287 |    16,550 
       168 |     1,403      3,205      6,673      1,877      3,049 |    16,207 
       169 |     1,387      3,030      6,718      1,932      3,170 |    16,237 
       170 |     1,354      2,977      6,766      1,750      3,254 |    16,101 
       171 |     1,361      2,846      6,644      1,884      3,032 |    15,767 
       172 |     1,317      2,999      6,422      1,950      2,634 |    15,322 
       173 |     1,335      2,740      6,525      1,975      2,745 |    15,320 
       174 |     1,345      2,720      6,464      1,911      2,697 |    15,137 
       175 |     1,357      2,626      6,531      1,984      2,563 |    15,061 
       176 |     1,333      2,765      6,460      2,030      2,322 |    14,910 
       177 |     1,326      2,632      6,439      2,035      2,330 |    14,762 
       178 |     1,311      2,686      6,523      2,012      2,500 |    15,032 
       179 |     1,342      2,683      6,552      2,129      2,241 |    14,947 
       180 |     1,325      2,740      6,574      2,107      2,038 |    14,784 
       181 |     1,287      2,596      6,647      2,184      2,081 |    14,795 
       182 |     1,298      2,631      6,745      2,113      2,124 |    14,911 
       183 |     1,274      2,588      6,858      2,215      1,917 |    14,852 
       184 |     1,273      2,675      6,701      2,194      1,761 |    14,604 
       185 |     1,295      2,521      6,865      2,260      1,834 |    14,775 
       186 |     1,308      2,566      6,966      2,195      1,917 |    14,952 
       187 |     1,328      2,523      6,994      2,266      1,766 |    14,877 
       188 |     1,245      2,536      6,907      2,198      1,739 |    14,625 
       189 |     1,271      2,358      6,933      2,208      1,753 |    14,523 
       190 |     1,246      2,405      6,654      2,015      1,643 |    13,963 
       191 |     1,125      2,818      6,144      1,699      1,407 |    13,193 
       192 |     1,085      2,383      6,144      1,744      1,545 |    12,901 
       193 |     1,067      2,127      6,100      1,862      1,648 |    12,804 
       194 |     1,044      2,116      5,852      1,747      1,558 |    12,317 
       195 |     1,038      1,887      5,621      1,792      1,412 |    11,750 
       196 |     1,018      1,800      5,366      1,802      1,221 |    11,207 
       197 |     1,020      1,739      5,517      1,817      1,219 |    11,312 
       198 |     1,055      1,793      5,455      1,701      1,251 |    11,255 
       199 |     1,028      1,822      5,696      1,614      1,146 |    11,306 
       200 |     1,005      1,808      5,751      1,388      1,132 |    11,084 
       201 |       943      1,679      5,885      1,310      1,178 |    10,995 
-----------+-------------------------------------------------------+----------
     Total |   100,086    250,401    463,299    147,287    150,805 | 1,111,878 
