
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  40256994  166764295  137217435   57354402   36913366 | 438506492 
       131 |  41233488  166918652  139079204   61052226   31875981 | 440159551 
       132 |  41670128  170638966  141637115   61552923   29758134 | 445257266 
       133 |  41355364  165580657  146632631   64275572   33466945 | 451311169 
       134 |  42086971  162533621  146863849   67985800   35519720 | 454989961 
       135 |  43410627  159629928  148459862   69780481   34321576 | 455602474 
       136 |  42933255  163585806  148865806   67818046   32673904 | 455876817 
       137 |  40629802  156066662  153619840   71305677   34008860 | 455630841 
       138 |  41941565  151606248  161672015   67879415   34456901 | 457556144 
       139 |  41253432  155977191  164450124   67772934   30202242 | 459655923 
       140 |  42064533  159546600  164212214   63408081   32523237 | 461754665 
       141 |  41210697  150734542  170890552   67495466   34107791 | 464439048 
       142 |  42209395  147448979  171556132   68625325   38005988 | 467845819 
       143 |  41734411  146325959  177303036   67036446   39703938 | 472103790 
       144 |  43620505  148201449  176102194   66413907   41901706 | 476239761 
       145 |  43310349  135515961  179701070   67660145   53152280 | 479339805 
       146 |  39989879  133604156  184532695   61144908   62070427 | 481342065 
       147 |  40217420  133814963  186808782   58545869   63192735 | 482579769 
       148 |  40836227  135697819  183391887   59121700   61155167 | 480202800 
       149 |  39690252  129141842  188344994   58001535   67214526 | 482393149 
       150 |  39790090  125753466  189265018   55687150   72162096 | 482657820 
       151 |  39919234  124248162  193834221   54435771   72041616 | 484479004 
       152 |  38025837  129600436  193545446   55041912   70187294 | 486400925 
       153 |  37908894  120068451  196770651   55932287   76087524 | 486767807 
       154 |  37475114  117563143  195324502   56859967   80324991 | 487547717 
       155 |  37096156  117351334  193852059   59726929   77144515 | 485170993 
       156 |  36930296  121322075  192420624   58385191   78901727 | 487959913 
       157 |  37901189  114282154  194434505   56887832   85930218 | 489435898 
       158 |  40114597  107142285  192746136   54498787   92702423 | 487204228 
       159 |  38015756  107845990  195493662   53704038   89527960 | 484587406 
       160 |  39133666  110739355  191305767   53712973   89783389 | 484675150 
       161 |  38535608  101403045  193059587   51257825   96971510 | 481227575 
       162 |  37765782  100310673  195247194   45464030  101459036 | 480246715 
       163 |  36930418   99345564  194315689   48768528   98854232 | 478214431 
       164 |  38590498  104119372  191479057   49151860   93203450 | 476544237 
       165 |  38589746   96163942  192914455   50310760   97769369 | 475748272 
       166 |  37934881   96274506  196473850   48701585   94772421 | 474157243 
       167 |  37837230   96947567  196600870   49317043   89333676 | 470036386 
       168 |  38482717  103577320  194843529   48634563   86285116 | 471823245 
       169 |  37610773   97556968  200248142   50028893   88581400 | 474026176 
       170 |  37523067   96692578  200196394   47512794   91950055 | 473874888 
       171 |  38029076   93640940  199188143   51848844   88063061 | 470770064 
       172 |  37662926  102234614  195839458   54321243   78045248 | 468103489 
       173 |  37728329   93431502  199474898   55505437   82534194 | 468674360 
       174 |  38199527   94792760  199492608   54216807   82988474 | 469690176 
       175 |  38389185   90861818  201414886   56616973   79191964 | 466474826 
       176 |  38531431   97054082  199693489   58798357   71432303 | 465509662 
       177 |  40163562   94271664  200574959   58019707   70578368 | 463608260 
       178 |  38356773   92927188  198960400   56804950   73204045 | 460253356 
       179 |  39084232   94888939  200986238   58733408   65550501 | 459243318 
       180 |  39005526   98206109  203564677   56675769   61053334 | 458505415 
       181 |  39002552   92334351  204867600   60597410   62831695 | 459633608 
       182 |  37671342   93956882  206637661   59497143   63897238 | 461660266 
       183 |  37310593   93696227  210188926   60571163   57983258 | 459750167 
       184 |  38893457   99341809  206899489   61170189   51929455 | 458234399 
       185 |  38851661   92196385  208429763   62308857   53549189 | 455335855 
       186 |  38574364   93388933  208851067   59010152   54475769 | 454300285 
       187 |  39666412   90261021  209255814   63260286   51630081 | 454073614 
       188 |  37486560   90968817  210077270   61122621   50830242 | 450485510 
       189 |  37959449   85880236  208866489   62722430   51901345 | 447329949 
       190 |  39017274   88967010  205531061   60485018   51516011 | 445516374 
       191 |  37444776  110094832  198573394   52708403   46159564 | 444980969 
       192 |  37309996   95074981  201894009   53855324   53639515 | 441773825 
       193 |  35864078   85903505  199360041   59459357   56965720 | 437552701 
       194 |  38238718   85037926  201334481   56562591   54672684 | 435846400 
       195 |  39051338   80754941  201292812   58659439   51923401 | 431681931 
       196 |  39901877   81462567  202325424   61030870   49020549 | 433741287 
       197 |  39358125   78642536  204976235   60921347   47868611 | 431766854 
       198 |  40230957   80893630  200654203   58024317   46786678 | 426589785 
       199 |  38501718   82625337  207960327   53582737   44094368 | 426764487 
       200 |  39671174   81551491  211920855   46734139   44088986 | 423966645 
       201 |  36718307   78600431  220372434   43151465   44052720 | 422895357 
-----------+-------------------------------------------------------+----------
     Total |2825642138 8141586146  1.369e+10 4175228329 4492658013 | 3.332e+10 
