
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  10862214   38660891   37066361   15690163    8827997 | 111107626 
       131 |  10777518   41008916   36824029   15483075    7774021 | 111867559 
       132 |  11890694   40782948   38954267   14878011    8042017 | 114547937 
       133 |  11899686   39083835   39144916   16836854    8363214 | 115328505 
       134 |  11744687   37422706   38602183   17472232    8466458 | 113708266 
       135 |  12065378   36751259   38921352   17639321    8210104 | 113587414 
       136 |  11697066   38316410   37812976   17308758    8329769 | 113464979 
       137 |  11146560   35970739   39720089   18416979    9202864 | 114457231 
       138 |  11830458   35433247   42019671   17036914    8673532 | 114993822 
       139 |  10729420   36628445   42663397   17683247    7859025 | 115563534 
       140 |  10283254   39695353   43149547   16267462    7854762 | 117250378 
       141 |  11656352   35670016   44866411   18327349    7648198 | 118168326 
       142 |  11755814   34770149   46065524   16985414    8867549 | 118444450 
       143 |  10568415   36048165   47166662   17020176    9154768 | 119958186 
       144 |  10571613   34073222   46614025   17765559   10291121 | 119315540 
       145 |  11133320   31073900   46414620   17113512   13362191 | 119097543 
       146 |  10367725   29285921   47962141   16070394   16653654 | 120339835 
       147 |   9857015   29727070   49573467   16257567   15521474 | 120936593 
       148 |  10144990   30835236   48139445   16936733   14725417 | 120781821 
       149 |   9965441   30549914   47202022   15752815   16971497 | 120441689 
       150 |   9836476   28870776   47260840   14936810   19491494 | 120396396 
       151 |  10060339   27596989   50103643   14066211   19390684 | 121217866 
       152 |  10645409   28975027   48929512   14175693   18325145 | 121050786 
       153 |  10740420   26799612   50805852   14592795   19206329 | 122145008 
       154 |   9494939   24820639   51021535   14797226   20160513 | 120294852 
       155 |   9568953   24774237   52024231   14950919   18186443 | 119504783 
       156 |   8681361   25559609   51286547   13947184   19805226 | 119279927 
       157 |   9027448   23490877   51124811   14121647   21805982 | 119570765 
       158 |   9522888   22257092   51936502   14353597   22713281 | 120783360 
       159 |   8606945   21980981   53576984   13378182   22356899 | 119899991 
       160 |   8984440   22417676   53126068   13820188   21906890 | 120255262 
       161 |   8494935   20524857   52610841   12512758   25386879 | 119530270 
       162 |   9081938   20448208   51085015   12287451   25353913 | 118256525 
       163 |   8460398   20596256   52691555   12249872   24768080 | 118766161 
       164 |   9441043   23179955   50795629   12999043   22268423 | 118684093 
       165 |   8948410   19546355   51717653   12624783   25465581 | 118302782 
       166 |   8458399   19025474   53614907   13494474   24407111 | 119000365 
       167 |   8726890   19711120   53665036   12783877   21902007 | 116788930 
       168 |   9074885   20697439   52518091   12707836   22120384 | 117118635 
       169 |   9006161   19787450   52119116   15169319   21239443 | 117321489 
       170 |   8884097   19746146   52944849   14220569   21153599 | 116949260 
       171 |   8608155   19709599   51653901   14469088   20275043 | 114715786 
       172 |   8416195   20523084   50507515   16052319   18323168 | 113822281 
       173 |   8253068   17092868   52770922   15300426   20352960 | 113770244 
       174 |   7829243   17150388   52352690   14852800   18582095 | 110767216 
       175 |   8507776   16785508   51370217   15627224   17047866 | 109338591 
       176 |   7409563   18185533   50275467   15960884   15199437 | 107030884 
       177 |   8418361   17703511   50187054   14217127   15400469 | 105926522 
       178 |   7993237   17920253   49415439   14668892   14990627 | 104988448 
       179 |   8027727   18612350   47743753   15649792   13954157 | 103987779 
       180 |   7627292   18730839   49512871   14221343   14134029 | 104226374 
       181 |   7224133   18411623   49523624   16105558   13893741 | 105158679 
       182 |   7221148   18089594   49042495   15400320   13676851 | 103430408 
       183 |   7248575   18072771   49457975   14880792   11592559 | 101252672 
       184 |   7372938   20244507   46767302   14796605   10200705 |  99382057 
       185 |   7157630   17979238   48603684   15162878   10324939 |  99228369 
       186 |   6651384   17495115   47468789   14621983   10073317 |  96310588 
       187 |   7271205   18105615   45299611   15286453   10537285 |  96500169 
       188 |   7078861   18089397   45782637   14178289    9692343 |  94821527 
       189 |   7662222   16856255   45524824   14202789   10493030 |  94739120 
       190 |   7198526   16614034   44113932   14203631   11771956 |  93902079 
       191 |   6650073   21365940   41515198   12446917   10569639 |  92547767 
       192 |   7080828   18150519   42574513   12890605   10910720 |  91607185 
       193 |   6476170   16674386   41120451   14205321   11973387 |  90449715 
       194 |   6799394   17019363   40210847   13182003   13146542 |  90358149 
       195 |   7158725   16349384   41397480   14181666   11392881 |  90480136 
       196 |   7179975   15467311   42240821   15161790   10374760 |  90424657 
       197 |   8244590   15419291   41968360   13898258    8957855 |  88488354 
       198 |   8050844   16034752   39721968   12679689   10180432 |  86667685 
       199 |   7974165   15742288   38571670   11881510    8711967 |  82881600 
       200 |   7838654   15719800   39698772   10095800    8579660 |  81932686 
       201 |   7663838   13265893   39785828    9461155    9028198 |  79204912 
-----------+-------------------------------------------------------+----------
     Total | 648988889 1736176126 3370022932 1065076876 1056556556 |7876821379 
