
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |   3214516    5374323   20285272    7497804    2960877 |  39332792 
       131 |   3531041    4735085   21241896    7982645    2595595 |  40086262 
       132 |   3226226    5832414   19356223    8097491    2300795 |  38813149 
       133 |   3452029    5234824   19763020    8888435    2283229 |  39621537 
       134 |   3533870    4308306   19353422    7224769    3111118 |  37531485 
       135 |   3247164    4680589   20228860    9241134    2345150 |  39742897 
       136 |   2825669    4791256   20287586    9988774    1779500 |  39672785 
       137 |   3819548    4017812   23842254    8962678    2083541 |  42725833 
       138 |   3830527    4274278   22765147    7974578    3530217 |  42374747 
       139 |   3395489    5255511   24987265    8652299    2526020 |  44816584 
       140 |   3007618    4825797   24959554    8324987    2988321 |  44106277 
       141 |   3226006    4187761   25699991    8995868    2563497 |  44673123 
       142 |   2565302    4919820   25682746    9506056    3476594 |  46150518 
       143 |   3229160    3915225   25701936    9220648    4296639 |  46363608 
       144 |   3742292    3948376   25773448    9185247    4627764 |  47277127 
       145 |   3255923    4690340   25597582    9133188    4567619 |  47244652 
       146 |   3300286    3922154   25344136    9535526    5029396 |  47131498 
       147 |   2592997    4555459   25066844    9387223    5006364 |  46608887 
       148 |   2785576    3783729   26143640    9971675    5214959 |  47899579 
       149 |   2763561    4316057   26690832    8553936    5884576 |  48208962 
       150 |   2828518    4036456   26455848    9534316    6369351 |  49224489 
       151 |   2402943    3594874   25510804    9138145    5421220 |  46067986 
       152 |   1908651    3466149   25184890    9102720    5355682 |  45018092 
       153 |   2550868    3327396   24505843    9447797    5534570 |  45366474 
       154 |   2332420    3319870   25013275    9201176    6940696 |  46807437 
       155 |   2251458    3140687   25555597    8828882    7046953 |  46823577 
       156 |   2536343    4151685   23400555    7988218    6987889 |  45064690 
       157 |   2767879    3840619   24080584    8508706    6905040 |  46102828 
       158 |   2771188    4123856   21689099    9122615    7074639 |  44781397 
       159 |   2458537    3230386   22365600    8993352    6173940 |  43221815 
       160 |   2282071    2689339   22072340    8122937    6315662 |  41482349 
       161 |   2541966    3097153   23362486    7536107    6592374 |  43130086 
       162 |   2945562    2851953   21379894    8025626    6462714 |  41665749 
       163 |   2722911    2860363   22173687    7283087    6034836 |  41074884 
       164 |   2499664    2617902   20784286    7888492    6312708 |  40103052 
       165 |   2211692    2425847   19810936    7961272    5980610 |  38390357 
       166 |   2587759    2223212   20327935    8453959    6392941 |  39985806 
       167 |   2383312    2643918   20186991    8170455    5317143 |  38701819 
       168 |   1633814    3018166   21065435    7683257    5190296 |  38590968 
       169 |   1886187    2228268   19403193    7798393    5136489 |  36452530 
       170 |   2445462    1983364   19629991    7090684    4889739 |  36039240 
       171 |   2978639    1852222   19693847    7618972    4729806 |  36873486 
       172 |   2655641    2602133   18761570    6702860    3742840 |  34465044 
       173 |   3033808    2118190   17280647    7320087    4681137 |  34433869 
       174 |   2785482    2036473   16948691    8050047    4055442 |  33876135 
       175 |   3081999    1956515   16604079    7324488    4257207 |  33224288 
       176 |   2466415    2565362   16881864    7118556    3620999 |  32653196 
       177 |   2428784    2857949   18179885    7541347    4006356 |  35014321 
       178 |   2008811    2819580   18536228    7730431    3319134 |  34414184 
       179 |   2023439    3283046   16951096    8011491    2936767 |  33205839 
       180 |   2176045    3724803   16719413    6994869    3856580 |  33471710 
       181 |   1640332    3005835   15479512    7145089    4141392 |  31412160 
       182 |   1697597    3251156   16225695    6267868    3870185 |  31312501 
       183 |   1930216    2362585   17227140    6526140    3365035 |  31411116 
       184 |   2193801    2263888   17689431    7145224    2972771 |  32265115 
       185 |   2104349    2566270   18507176    7588712    2653722 |  33420229 
       186 |   2330574    2084324   17079387    7583212    2696794 |  31774291 
       187 |   2107865    2401117   17479707    7026126    2962326 |  31977141 
       188 |   1860399    3164049   17221697    6674393    3078453 |  31998991 
       189 |   2214769    3260317   17740950    6784948    3353346 |  33354330 
       190 |   2564998    3678372   15631254    6604612    3321804 |  31801040 
       191 |   2384279    4172965   14927179    6157669    4279607 |  31921699 
       192 |   2782378    2639678   15316448    6126645    4080412 |  30945561 
       193 |   1985373    2177427   15587976    6252665    3279288 |  29282729 
       194 |   2343316    2834361   16498211    6535365    3429837 |  31641090 
       195 |   2575035    2852687   15181673    7032130    2743577 |  30385102 
       196 |   2271075    2269330   16226360    7487028    2068653 |  30322446 
       197 |   2808729    2262218   16722619    7565805    1987051 |  31346422 
       198 |   2559684    2763650   18930606    7328409    2433497 |  34015846 
       199 |   2475839    1833023   21872374    6144132    2788916 |  35114284 
       200 |   2475739    2891071   22676704    6425322    2197378 |  36666214 
       201 |   2424291    2320800   21749828    5004022    3106439 |  34605380 
-----------+-------------------------------------------------------+----------
     Total | 188863706  239311975 1485260170  568023821  301624014 |2783083686 
