ten_y | Coefficient std t p_stat lower_95 upper_95q25             |
    other_ten_y |   .0701754   .0043035    16.31   0.000     .0617407    .0786102
         ttrend |   .0394379   .0058616     6.73   0.000     .0279493    .0509266
        ttrend2 |  -.0007831   .0000956    -8.19   0.000    -.0009705   -.0005957
                |
 sexo1#c.ttrend |
             1  |   .0120633   .0062228     1.94   0.053    -.0001332    .0242599
                |
sexo1#c.ttrend2 |
             1  |  -.0000888   .0000992    -0.90   0.370    -.0002831    .0001055
                |
          covid |
             1  |    .565561   .0814235     6.95   0.000     .4059714    .7251505
             2  |   .9930554    .132551     7.49   0.000     .7332561    1.252855
                |
        1.sexo1 |  -.5307507   .0799374    -6.64   0.000    -.6874276   -.3740737
                |
    covid#sexo1 |
           1 1  |  -.2861217   .1176684    -2.43   0.015    -.5167512   -.0554922
           2 1  |  -.2192862   .1609653    -1.36   0.173    -.5347773    .0962049
                |
          _cons |   1.226123   .0511732    23.96   0.000     1.125824    1.326422
