
. logit wife_emp hub_ten_y age i.ccaa i.act1 /// 
>                 college less_hs hub_age hub_age2  hub_college hub_less_hs ///
>                 i.period_y  if mother==0&wife==1&hub_emp==0&age<45&state!="A"  

Iteration 0:   log likelihood = -9436.3525  
Iteration 1:   log likelihood = -8942.7293  
Iteration 2:   log likelihood = -8868.4676  
Iteration 3:   log likelihood = -8862.2857  
Iteration 4:   log likelihood = -8862.2777  
Iteration 5:   log likelihood = -8862.2776  

Logistic regression                                    Number of obs =  21,873
                                                       LR chi2(42)   = 1148.15
                                                       Prob > chi2   =  0.0000
Log likelihood = -8862.2776                            Pseudo R2     =  0.0608

------------------------------------------------------------------------------
    wife_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
   hub_ten_y |   .0050289   .0029475     1.71   0.088    -.0007482     .010806
         age |    .033728   .0047972     7.03   0.000     .0243257    .0431303
             |
        ccaa |
          2  |   .5975142   .1090931     5.48   0.000     .3836957    .8113326
          3  |   .3770671    .129843     2.90   0.004     .1225795    .6315547
          4  |   -.042777   .1085272    -0.39   0.693    -.2554863    .1699324
          5  |   .0889527   .1047056     0.85   0.396    -.1162664    .2941719
          6  |   .1877117    .140182     1.34   0.181      -.08704    .4624633
          7  |   .3315797   .0785451     4.22   0.000     .1776342    .4855253
          8  |   .1503967   .0909575     1.65   0.098    -.0278767      .32867
          9  |   .5816977   .0793621     7.33   0.000     .4261509    .7372445
         10  |   .1119079   .0784668     1.43   0.154    -.0418843    .2657001
         11  |  -.2578697   .1013023    -2.55   0.011    -.4564185   -.0593208
         12  |   .4038474   .0776118     5.20   0.000      .251731    .5559638
         13  |   .5329903   .1045634     5.10   0.000     .3280498    .7379308
         14  |   .1448619   .1213931     1.19   0.233    -.0930642     .382788
         15  |   .3929484   .1481503     2.65   0.008     .1025791    .6833177
         16  |   .4160257   .1071256     3.88   0.000     .2060633    .6259881
         17  |   .5513423   .1458406     3.78   0.000     .2654999    .8371846
         51  |    2.36394    1.01273     2.33   0.020     .3790261    4.348854
         52  |  -.6700565   .4458023    -1.50   0.133    -1.543813       .2037
             |
        act1 |
          1  |   1.281425   .1254532    10.21   0.000     1.035541    1.527308
          2  |   1.795646   .1609864    11.15   0.000     1.480118    2.111173
          3  |   1.817445   .1759309    10.33   0.000     1.472627    2.162263
          4  |   1.564923   .1590805     9.84   0.000     1.253131    1.876715
          5  |   1.551027   .1048896    14.79   0.000     1.345447    1.756607
          6  |   1.772404   .1406212    12.60   0.000     1.496791    2.048016
          7  |   1.893437   .1156665    16.37   0.000     1.666735    2.120139
          8  |   1.912285   .1088245    17.57   0.000     1.698993    2.125577
          9  |   1.601093    .115341    13.88   0.000     1.375028    1.827157
             |
     college |   .5216365    .045324    11.51   0.000     .4328031    .6104699
     less_hs |  -.1429599   .1027084    -1.39   0.164    -.3442647    .0583448
     hub_age |   .0352647   .0260051     1.36   0.175    -.0157043    .0862337
    hub_age2 |  -.0008076   .0003485    -2.32   0.020    -.0014907   -.0001245
 hub_college |  -.0253098   .0456809    -0.55   0.580    -.1148428    .0642232
 hub_less_hs |  -.4063603   .0821217    -4.95   0.000    -.5673158   -.2454047
             |
    period_y |
     t08_11  |   -.032766   .0583638    -0.56   0.575    -.1471569    .0816249
     t11_14  |  -.2020777    .061271    -3.30   0.001    -.3221666   -.0819888
     t14_17  |  -.0965233   .0651638    -1.48   0.139    -.2242421    .0311955
     t17_20  |   .1164873   .0687143     1.70   0.090    -.0181902    .2511648
        t20  |  -.3174247   .1041878    -3.05   0.002     -.521629   -.1132203
        t21  |   .3429154   .1304092     2.63   0.009     .0873182    .5985127
        t22  |   .3563587   .1554466     2.29   0.022      .051689    .6610284
             |
       _cons |   -1.69543   .4538728    -3.74   0.000    -2.585004   -.8058558
------------------------------------------------------------------------------

.         log close
