
. logit wife_emp age i.ccaa i.act1 /// 
>                 college less_hs hub_age hub_age2  hub_emp hub_se hub_college hub_less_hs ///
>                 i.period_y  if mother==1&wife==1&age<45&state!="A" 

Iteration 0:   log likelihood = -209006.56  
Iteration 1:   log likelihood = -190183.03  
Iteration 2:   log likelihood = -188067.42  
Iteration 3:   log likelihood = -187941.45  
Iteration 4:   log likelihood = -187941.39  
Iteration 5:   log likelihood = -187941.39  

Logistic regression                                   Number of obs =  447,574
                                                      LR chi2(43)   = 42130.34
                                                      Prob > chi2   =   0.0000
Log likelihood = -187941.39                           Pseudo R2     =   0.1008

------------------------------------------------------------------------------
    wife_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
         age |   .0401415   .0011739    34.19   0.000     .0378406    .0424424
             |
        ccaa |
          2  |   .6682586   .0236698    28.23   0.000     .6218666    .7146506
          3  |    .482398   .0319095    15.12   0.000     .4198565    .5449395
          4  |   .4144335   .0263314    15.74   0.000     .3628249    .4660422
          5  |   .4108357   .0215949    19.02   0.000     .3685105    .4531609
          6  |   .6091406   .0325897    18.69   0.000     .5452659    .6730152
          7  |   .4264492    .017487    24.39   0.000     .3921752    .4607231
          8  |   .3014122    .017366    17.36   0.000     .2673755    .3354489
          9  |   .7389434   .0166818    44.30   0.000     .7062477     .771639
         10  |   .3635632   .0165643    21.95   0.000     .3310978    .3960285
         11  |  -.1869521   .0197523    -9.46   0.000    -.2256659   -.1482383
         12  |    .541611    .017758    30.50   0.000      .506806     .576416
         13  |   .6963088   .0217411    32.03   0.000     .6536971    .7389206
         14  |   .4032069   .0240768    16.75   0.000     .3560173    .4503965
         15  |    .548864   .0305142    17.99   0.000     .4890573    .6086706
         16  |    .586905   .0244259    24.03   0.000     .5390311    .6347789
         17  |   .6651711   .0347339    19.15   0.000     .5970938    .7332483
         51  |   .0580889   .0663642     0.88   0.381    -.0719826    .1881603
         52  |    .116443   .0696822     1.67   0.095    -.0201316    .2530175
             |
        act1 |
          1  |   1.280605   .0249415    51.34   0.000      1.23172    1.329489
          2  |   1.768538   .0340811    51.89   0.000      1.70174    1.835335
          3  |   1.672644   .0353878    47.27   0.000     1.603285    1.742003
          4  |   1.253849   .0364664    34.38   0.000     1.182376    1.325322
          5  |   1.363772   .0190317    71.66   0.000      1.32647    1.401073
          6  |   1.450491    .028682    50.57   0.000     1.394275    1.506707
          7  |   1.650128   .0215473    76.58   0.000     1.607896    1.692359
          8  |   1.655917   .0196828    84.13   0.000     1.617339    1.694495
          9  |   1.451535   .0215137    67.47   0.000     1.409369    1.493701
             |
     college |   .6190308   .0103891    59.58   0.000     .5986686    .6393929
     less_hs |  -.2732887   .0184333   -14.83   0.000    -.3094173   -.2371601
     hub_age |   .0500788   .0069594     7.20   0.000     .0364386    .0637189
    hub_age2 |  -.0006568   .0000923    -7.12   0.000    -.0008377   -.0004759
     hub_emp |   .4053652   .0115521    35.09   0.000     .3827236    .4280068
      hub_se |   .2388898   .0150844    15.84   0.000     .2093248    .2684547
 hub_college |   .1590381   .0105689    15.05   0.000     .1383233    .1797529
 hub_less_hs |  -.2128764   .0161897   -13.15   0.000    -.2446076   -.1811452
             |
    period_y |
     t08_11  |  -.0818619   .0133244    -6.14   0.000    -.1079773   -.0557466
     t11_14  |  -.1200373   .0137077    -8.76   0.000    -.1469039   -.0931707
     t14_17  |   -.042255   .0143078    -2.95   0.003    -.0702977   -.0142123
     t17_20  |   .0840454   .0148251     5.67   0.000     .0549888    .1131019
        t20  |   -.121017   .0216137    -5.60   0.000     -.163379    -.078655
        t21  |   .1743485   .0251033     6.95   0.000      .125147    .2235501
        t22  |   .1377452   .0290807     4.74   0.000     .0807481    .1947423
             |
       _cons |   -3.13707   .1227077   -25.57   0.000    -3.377573   -2.896568
------------------------------------------------------------------------------

. log close
