ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |   .0104726   .0018943     5.53   0.000     .0067597    .0141854
               |
sexo1#c.ttrend |
            1  |   .0531099   .0022912    23.18   0.000     .0486191    .0576006
               |
 sexo1#c.urate |
            0  |   .0336793   .0044911     7.50   0.000     .0248768    .0424817
            1  |   -.002781   .0047154    -0.59   0.555     -.012023    .0064609
               |
         covid |
            1  |   .2128578   .1536807     1.39   0.166    -.0883514     .514067
            2  |   -.325168   .2142003    -1.52   0.129    -.7449936    .0946575
            3  |  -.5669244   .1541513    -3.68   0.000     -.869056   -.2647928
               |
       1.sexo1 |  -1.724629   .0962421   -17.92   0.000     -1.91326   -1.535997
               |
   covid#sexo1 |
          1 1  |  -.6874844   .1847874    -3.72   0.000    -1.049662   -.3253071
          2 1  |  -1.316098   .2725803    -4.83   0.000    -1.850347   -.7818497
          3 1  |  -1.751827   .2755281    -6.36   0.000    -2.291853   -1.211801
               |
         _cons |    7.42445    .065119   114.01   0.000     7.296819    7.552081
