ten_y | Coefficient std t p_stat lower_95 upper_95q75                  |
              ttrend |   .0196191   .0019813     9.90   0.000     .0157358    .0235024
                     |
      sexo1#c.ttrend |
                  1  |   .0168152   .0029861     5.63   0.000     .0109625    .0226679
                     |
       sexo1#c.urate |
                  0  |   .0169583   .0071988     2.36   0.018     .0028489    .0310678
                  1  |   .0196886   .0052548     3.75   0.000     .0093894    .0299879
                     |
            occgroup |
                  2  |   1.491794     .08928    16.71   0.000     1.316807    1.666782
                  3  |    1.78671   .1427286    12.52   0.000     1.506965    2.066455
                  4  |   1.106045     .09236    11.98   0.000     .9250207    1.287068
                  5  |  -2.127594     .19155   -11.11   0.000    -2.503029    -1.75216
                     |
      covid#occgroup |
                1 1  |  -1.534713   .5770986    -2.66   0.008    -2.665815   -.4036101
                1 2  |  -.8598401   .4604196    -1.87   0.062    -1.762254    .0425739
                1 3  |   .1301259   .4237898     0.31   0.759    -.7004943    .9607461
                1 4  |   .8456728   .3616111     2.34   0.019     .1369216    1.554424
                1 5  |  -1.758375    .732388    -2.40   0.016    -3.193842   -.3229078
                2 1  |  -1.069994   .5688279    -1.88   0.060    -2.184886    .0448983
                2 2  |   .4245767    .520399     0.82   0.415    -.5953958    1.444549
                2 3  |   1.136113   .7393057     1.54   0.124    -.3129124    2.585139
                2 4  |   .6436595   .3358369     1.92   0.055    -.0145746    1.301894
                2 5  |  -1.525733   .3942916    -3.87   0.000    -2.298537   -.7529285
                3 1  |   .8910992   .8045066     1.11   0.268    -.6857189    2.467917
                3 2  |  -2.599964    .626646    -4.15   0.000    -3.828179    -1.37175
                3 3  |   .1043893   .3700335     0.28   0.778    -.6208695    .8296481
                3 4  |  -1.380881   .6473389    -2.13   0.033    -2.649654   -.1121091
                3 5  |  -1.980575   .3907834    -5.07   0.000    -2.746504   -1.214647
                     |
      sexo1#occgroup |
                1 1  |   .0700984    .124071     0.56   0.572    -.1730784    .3132752
                1 2  |  -1.191759   .1629972    -7.31   0.000     -1.51123   -.8722873
                1 3  |  -1.786609   .2008058    -8.90   0.000    -2.180185   -1.393033
                1 4  |  -.7290182   .2036424    -3.58   0.000    -1.128154   -.3298828
                1 5  |  -1.117957   .1968161    -5.68   0.000    -1.503713   -.7322007
                     |
covid#sexo1#occgroup |
              1 1 1  |   .7846765   .6236417     1.26   0.208    -.4376498    2.007003
              1 1 2  |   .4923796   .7752547     0.64   0.525    -1.027105    2.011865
              1 1 3  |   .4398354   .3568437     1.23   0.218    -.2595716    1.139242
              1 1 4  |  -2.545411   1.640391    -1.55   0.121    -5.760547    .6697258
              1 1 5  |   .2698346   .6904194     0.39   0.696    -1.083375    1.623044
              2 1 1  |   .7532421    .603053     1.25   0.212    -.4287306    1.935215
              2 1 2  |  -1.831133   .7245831    -2.53   0.012    -3.251302   -.4109632
              2 1 3  |  -2.014731   .8408287    -2.40   0.017    -3.662739   -.3667218
              2 1 4  |   -5.21054   1.043757    -4.99   0.000    -7.256284   -3.164795
              2 1 5  |  -.3798843   .6306173    -0.60   0.547    -1.615883     .856114
              3 1 1  |  -1.763656   1.068156    -1.65   0.099    -3.857222    .3299095
              3 1 2  |  -.0025298    .917983    -0.00   0.998     -1.80176      1.7967
              3 1 3  |  -3.060807   1.071651    -2.86   0.004    -5.161223   -.9603918
              3 1 4  |  -4.285796   1.152518    -3.72   0.000    -6.544709   -2.026882
              3 1 5  |  -2.076332   .6927929    -3.00   0.003    -3.434193   -.7184707
                     |
               _cons |    7.54304   .0941755    80.10   0.000     7.358458    7.727622
