ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |  -.0126709   .0036108    -3.51   0.000    -.0197482   -.0055936
               |
sexo1#c.ttrend |
            1  |  -.0000144   .0042179    -0.00   0.997    -.0082817    .0082529
               |
 sexo1#c.urate |
            0  |   .0998333   .0090033    11.09   0.000     .0821864    .1174802
            1  |   .1153212   .0063951    18.03   0.000     .1027867    .1278558
               |
         covid |
            1  |   .1155966   .2252817     0.51   0.608    -.3259635    .5571566
            2  |   .5291468   .3227035     1.64   0.101    -.1033635    1.161657
            3  |   .8910108   .4192906     2.13   0.034     .0691865    1.712835
               |
       1.sexo1 |  -.5225765   .1526126    -3.42   0.001    -.8217026   -.2234504
               |
   covid#sexo1 |
          1 1  |    .106946   .2606191     0.41   0.682    -.4038767    .6177686
          2 1  |  -.3479552   .4463482    -0.78   0.436    -1.222813    .5269029
          3 1  |   .1638216    .792506     0.21   0.836    -1.389518    1.717161
               |
         _cons |   1.488694   .1232074    12.08   0.000     1.247203    1.730185
