ten_y | Coefficient std t p_stat lower_95 upper_95q75                  |
              ttrend |   .0036729    .001248     2.94   0.003     .0012268     .006119
                     |
      sexo1#c.ttrend |
                  1  |    .030201    .001918    15.75   0.000     .0264417    .0339603
                     |
       sexo1#c.urate |
                  0  |  -.0009855   .0050781    -0.19   0.846    -.0109385    .0089675
                  1  |  -.0268756   .0048329    -5.56   0.000     -.036348   -.0174032
                     |
            occgroup |
                  2  |   1.263995   .0601144    21.03   0.000     1.146173    1.381818
                  3  |   2.089398     .08372    24.96   0.000     1.925309    2.253487
                  4  |    .021111   .0524811     0.40   0.687    -.0817504    .1239724
                  5  |  -3.330613   .1283963   -25.94   0.000    -3.582266    -3.07896
                     |
      covid#occgroup |
                1 1  |  -.1232549   .2550069    -0.48   0.629    -.6230607    .3765509
                1 2  |   .4460829    .173837     2.57   0.010     .1053677    .7867982
                1 3  |    -.12932   .1900532    -0.68   0.496    -.5018185    .2431786
                1 4  |   1.027872   .2837488     3.62   0.000     .4717329    1.584011
                1 5  |  -1.706523   .6553878    -2.60   0.009    -2.991063   -.4219825
                2 1  |  -.0611444   .2252665    -0.27   0.786      -.50266    .3803712
                2 2  |   1.929749   .2482594     7.77   0.000     1.443168     2.41633
                2 3  |  -.1505425   .2227278    -0.68   0.499    -.5870822    .2859973
                2 4  |   .6813914   .1595461     4.27   0.000     .3686859    .9940969
                2 5  |   .0194689   .5998166     0.03   0.974    -1.156154    1.195091
                3 1  |   .2639887   .3286967     0.80   0.422    -.3802469    .9082243
                3 2  |   1.588183   .6003753     2.65   0.008     .4114657      2.7649
                3 3  |  -.8254093   .6120644    -1.35   0.177    -2.025037    .3742183
                3 4  |  -.3355998   .3786798    -0.89   0.375    -1.077801    .4066012
                3 5  |   .0994575   1.031801     0.10   0.923    -1.922842    2.121757
                     |
      sexo1#occgroup |
                1 1  |  -.0401044   .1204706    -0.33   0.739    -.2762231    .1960143
                1 2  |  -1.146088   .1478471    -7.75   0.000    -1.435864   -.8563124
                1 3  |  -3.212836   .1706823   -18.82   0.000    -3.547369   -2.878304
                1 4  |   -.609172   .2020416    -3.02   0.003    -1.005168   -.2131764
                1 5  |  -1.663972   .1798054    -9.25   0.000    -2.016385   -1.311559
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.1427019   .2661394    -0.54   0.592    -.6643271    .3789234
              1 1 2  |   -.425984   .2323387    -1.83   0.067    -.8813609    .0293928
              1 1 3  |    1.28003   .2034527     6.29   0.000     .8812691    1.678791
              1 1 4  |   .5680893   .3862747     1.47   0.141    -.1889973    1.325176
              1 1 5  |   1.061713   .6776439     1.57   0.117     -.266448    2.389875
              2 1 1  |  -.2982027   .3660204    -0.81   0.415    -1.015592    .4191862
              2 1 2  |  -2.280441   .4157185    -5.49   0.000    -3.095237   -1.465645
              2 1 3  |   .0345725   .3793071     0.09   0.927    -.7088579     .778003
              2 1 4  |  -1.666072   1.006501    -1.66   0.098    -3.638782     .306639
              2 1 5  |  -1.613938   .5865829    -2.75   0.006    -2.763623   -.4642531
              3 1 1  |  -.8876655   .4413846    -2.01   0.044    -1.752766   -.0225651
              3 1 2  |  -1.869871   .7008477    -2.67   0.008    -3.243512   -.4962308
              3 1 3  |   .5178571   .7190387     0.72   0.471    -.8914371    1.927151
              3 1 4  |  -2.090663   1.924414    -1.09   0.277    -5.862455     1.68113
              3 1 5  |  -1.619196   1.146988    -1.41   0.158    -3.867257    .6288659
                     |
               _cons |    11.0782   .1012111   109.46   0.000     10.87983    11.27657
