ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |   .0104726   .0017186     6.09   0.000     .0071041     .013841
               |
sexo1#c.ttrend |
            1  |   .0531099      .0021    25.29   0.000      .048994    .0572258
               |
 sexo1#c.urate |
            0  |   .0336793   .0054351     6.20   0.000     .0230267    .0443319
            1  |   -.002781   .0044389    -0.63   0.531    -.0114812    .0059191
               |
         covid |
            1  |   .2128578   .1329857     1.60   0.109    -.0477899    .4735055
            2  |   -.325168   .1242734    -2.62   0.009    -.5687399   -.0815962
            3  |   -.596867   .1003034    -5.95   0.000    -.7934584   -.4002757
               |
       1.sexo1 |  -1.724629   .1028089   -16.78   0.000    -1.926131   -1.523127
               |
   covid#sexo1 |
          1 1  |  -.6874844   .2108199    -3.26   0.001    -1.100685   -.2742843
          2 1  |  -1.316098   .2815067    -4.68   0.000    -1.867842   -.7643543
          3 1  |   -1.83143   .2604055    -7.03   0.000    -2.341817   -1.321044
               |
         _cons |    7.42445   .0840097    88.38   0.000     7.259794    7.589106
