ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |  -.0071029   .0014359    -4.95   0.000    -.0099171   -.0042886
               |
sexo1#c.ttrend |
            1  |   .0288086   .0040137     7.18   0.000     .0209419    .0366754
               |
 sexo1#c.urate |
            0  |   .0819998   .0060953    13.45   0.000     .0700531    .0939465
            1  |   .0943267   .0058877    16.02   0.000     .0827869    .1058666
               |
         covid |
            1  |    .169362   .1433751     1.18   0.238    -.1116505    .4503745
            2  |   .4024704   .2324265     1.73   0.083    -.0530813    .8580221
            3  |   .4904759   .2894672     1.69   0.090    -.0768744    1.057826
               |
       1.sexo1 |   -1.09947   .1327253    -8.28   0.000    -1.359609   -.8393307
               |
   covid#sexo1 |
          1 1  |  -1.318743   .2130658    -6.19   0.000    -1.736348   -.9011381
          2 1  |  -1.942453   .2405269    -8.08   0.000    -2.413881   -1.471025
          3 1  |  -2.269833   .4006437    -5.67   0.000    -3.055088   -1.484579
               |
         _cons |   3.871855   .1005453    38.51   0.000     3.674788    4.068922
