ten_y | Coefficient std t p_stat lower_95 upper_95q25            |
        ttrend |  -.0128273   .0007382   -17.38   0.000    -.0142742   -.0113804
               |
sexo1#c.ttrend |
            1  |   .0235448   .0010287    22.89   0.000     .0215285    .0255611
               |
 sexo1#c.urate |
            0  |   .0716561   .0025858    27.71   0.000      .066588    .0767241
            1  |   .0876694   .0022121    39.63   0.000     .0833337    .0920052
               |
         covid |
            1  |   .6324311   .0398676    15.86   0.000      .554292    .7105702
            2  |   .8348372   .0646259    12.92   0.000     .7081727    .9615018
            3  |   1.091649   .0809296    13.49   0.000     .9330297    1.250268
               |
       1.sexo1 |  -1.309167    .052108   -25.12   0.000    -1.411297   -1.207037
               |
   covid#sexo1 |
          1 1  |  -.4641751   .0819296    -5.67   0.000    -.6247544   -.3035959
          2 1  |  -.8947185   .0990426    -9.03   0.000    -1.088839   -.7005982
          3 1  |  -1.030751   .1201731    -8.58   0.000    -1.266286   -.7952154
               |
         _cons |   1.967976   .0373689    52.66   0.000     1.894734    2.041218
