ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |  -.0240921   .0026971    -8.93   0.000    -.0293784   -.0188058
               |
sexo1#c.ttrend |
            1  |   .0535619   .0032381    16.54   0.000     .0472154    .0599085
               |
 sexo1#c.urate |
            0  |   .0163417   .0078486     2.08   0.037     .0009587    .0317248
            1  |  -.0215783   .0065973    -3.27   0.001    -.0345087   -.0086478
               |
         covid |
            1  |   1.016141   .1914137     5.31   0.000     .6409753    1.391306
            2  |   .7860943   .2257593     3.48   0.000     .3436126    1.228576
            3  |   .6817753   .2688936     2.54   0.011     .1547516    1.208799
               |
       1.sexo1 |  -1.852831   .2435566    -7.61   0.000    -2.330195   -1.375467
               |
   covid#sexo1 |
          1 1  |  -.4486312   .2290628    -1.96   0.050    -.8975877    .0003253
          2 1  |  -.4802172   .2905878    -1.65   0.098    -1.049761    .0893265
          3 1  |  -.8946399   .3192651    -2.80   0.005     -1.52039   -.2688894
               |
         _cons |   11.44352   .1194177    95.83   0.000     11.20946    11.67758
