ten_y | Coefficient std t p_stat lower_95 upper_95q75            |
        ttrend |  -.0004764   .0058847    -0.08   0.935    -.0120106    .0110577
               |
sexo1#c.ttrend |
            1  |   .0024042   .0072034     0.33   0.739    -.0117147    .0165232
               |
 sexo1#c.urate |
            0  |   .0968746   .0134406     7.21   0.000     .0705306    .1232186
            1  |   .0736067   .0108892     6.76   0.000     .0522635    .0949499
               |
         covid |
            1  |  -.8901768   .3246069    -2.74   0.006    -1.526418   -.2539359
            2  |  -.9685234   .3537261    -2.74   0.006    -1.661839   -.2752079
            3  |  -.6953687   .4627523    -1.50   0.133    -1.602379     .211642
               |
       1.sexo1 |  -.3358216   .1982371    -1.69   0.090    -.7243732      .05273
               |
   covid#sexo1 |
          1 1  |  -.3741066   .4581122    -0.82   0.414    -1.272023    .5238094
          2 1  |    .451436   .4268088     1.06   0.290    -.3851243    1.287996
          3 1  |   .7902687   .7349846     1.08   0.282    -.6503269    2.230864
               |
         _cons |    4.52054   .1928566    23.44   0.000     4.142534    4.898545
