ten_y | Coefficient std t p_stat lower_95 upper_95q75                  |
              ttrend |  -.0397025   .0018181   -21.84   0.000    -.0432659   -.0361391
                     |
      sexo1#c.ttrend |
                  1  |   .0147134   .0022882     6.43   0.000     .0102286    .0191983
                     |
       sexo1#c.urate |
                  0  |   .0042085   .0044258     0.95   0.342    -.0044659    .0128829
                  1  |  -.0166412   .0055513    -3.00   0.003    -.0275216   -.0057607
                     |
            occgroup |
                  2  |   1.812712    .069393    26.12   0.000     1.676704     1.94872
                  3  |   2.830808   .1107067    25.57   0.000     2.613826     3.04779
                  4  |  -.5023839   .0728579    -6.90   0.000    -.6451833   -.3595844
                  5  |  -4.363353   .1769578   -24.66   0.000    -4.710185   -4.016521
                     |
      covid#occgroup |
                1 1  |   .6867277   .1100924     6.24   0.000     .4709498    .9025057
                1 2  |  -.1618992   .1714089    -0.94   0.345    -.4978558    .1740573
                1 3  |   -.929995    .267685    -3.47   0.001     -1.45465   -.4053401
                1 4  |   2.033948   .1846933    11.01   0.000     1.671954    2.395942
                1 5  |   .0141659   .8817355     0.02   0.987     -1.71401    1.742342
                2 1  |    .852552   .1157265     7.37   0.000     .6257315    1.079373
                2 2  |   .0805254   .2487634     0.32   0.746    -.4070437    .5680945
                2 3  |  -.9782558    .462414    -2.12   0.034    -1.884574   -.0719377
                2 4  |   1.352833   .1921826     7.04   0.000     .9761603    1.729505
                2 5  |   .2607981   .4383842     0.59   0.552    -.5984222    1.120018
                3 1  |   1.563832   .2003941     7.80   0.000     1.171065    1.956598
                3 2  |   .1230327   .2327453     0.53   0.597    -.3331415    .5792068
                3 3  |  -.6450631   .3828585    -1.68   0.092    -1.395455    .1053284
                3 4  |   1.688129   .3449354     4.89   0.000     1.012065    2.364192
                3 5  |   2.299098   1.064166     2.16   0.031      .213364    4.384832
                     |
      sexo1#occgroup |
                1 1  |   .8733217   .1289898     6.77   0.000     .6205054    1.126138
                1 2  |  -.8157729   .1332273    -6.12   0.000    -1.076895   -.5546512
                1 3  |  -4.750536   .1826335   -26.01   0.000    -5.108492   -4.392579
                1 4  |  -1.350296   .2221833    -6.08   0.000    -1.785769   -.9148233
                1 5  |  -3.124512   .2440793   -12.80   0.000    -3.602901   -2.646124
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.4470948   .1536621    -2.91   0.004     -.748268   -.1459216
              1 1 2  |  -.6154264   .1930234    -3.19   0.001    -.9937467   -.2371061
              1 1 3  |   3.256045   .4694222     6.94   0.000     2.335991    4.176099
              1 1 4  |  -.2315787   .5481593    -0.42   0.673    -1.305955    .8427978
              1 1 5  |   2.546688     .88479     2.88   0.004      .812525    4.280851
              2 1 1  |  -.5540384   .1401319    -3.95   0.000    -.8286929   -.2793838
              2 1 2  |   .0243771   .3595111     0.07   0.946    -.6802543    .7290085
              2 1 3  |   3.890367   .6315422     6.16   0.000     2.652563    5.128172
              2 1 4  |    .185023    .612374     0.30   0.763    -1.015212    1.385258
              2 1 5  |    1.96945   .7434664     2.65   0.008     .5122774    3.426623
              3 1 1  |  -1.211957   .2648595    -4.58   0.000    -1.731074     -.69284
              3 1 2  |   .1052245   .2479543     0.42   0.671    -.3807587    .5912078
              3 1 3  |   3.456653   .5498281     6.29   0.000     2.379006    4.534301
              3 1 4  |   2.051394   1.633852     1.26   0.209    -1.150908    5.253696
              3 1 5  |  -1.502703    1.67554    -0.90   0.370    -4.786714    1.781308
                     |
               _cons |   17.70651   .0808169   219.09   0.000     17.54811    17.86491
