ten_y | Coefficient std t p_stat lower_95 upper_95q75            |
        ttrend |  -.0114794   .0020385    -5.63   0.000    -.0154749   -.0074839
               |
sexo1#c.ttrend |
            1  |    .028111   .0029078     9.67   0.000     .0224118    .0338101
               |
 sexo1#c.urate |
            0  |  -.0196577   .0060744    -3.24   0.001    -.0315633   -.0077521
            1  |  -.0613231   .0044958   -13.64   0.000    -.0701348   -.0525114
               |
         covid |
            1  |   .6745386   .1021998     6.60   0.000     .4742299    .8748474
            2  |     1.2041   .1729427     6.96   0.000     .8651367    1.543063
            3  |   1.055465   .3047981     3.46   0.001     .4580686    1.652861
               |
       1.sexo1 |  -.6870181    .139313    -4.93   0.000    -.9600679   -.4139684
               |
   covid#sexo1 |
          1 1  |  -.4564187   .1440373    -3.17   0.002    -.7387279   -.1741095
          2 1  |  -1.094121   .1755256    -6.23   0.000    -1.438146   -.7500954
          3 1  |  -.9119854    .377195    -2.42   0.016    -1.651277   -.1726935
               |
         _cons |   13.49379   .1028299   131.22   0.000     13.29224    13.69533
