ten_y | Coefficient std t p_stat lower_95 upper_95q75            |
        ttrend |  -.0114794   .0024445    -4.70   0.000    -.0162706   -.0066882
               |
sexo1#c.ttrend |
            1  |    .028111   .0026481    10.62   0.000     .0229208    .0333011
               |
 sexo1#c.urate |
            0  |  -.0196577   .0065567    -3.00   0.003    -.0325086   -.0068068
            1  |  -.0613231   .0057357   -10.69   0.000    -.0725649   -.0500813
               |
         covid |
            1  |   .6745386   .1874685     3.60   0.000     .3071055    1.041972
            2  |     1.2041   .1739396     6.92   0.000     .8631829    1.545016
            3  |   .8766878   .3046193     2.88   0.004     .2796425    1.473733
               |
       1.sexo1 |  -.6870181   .1755297    -3.91   0.000    -1.031052   -.3429847
               |
   covid#sexo1 |
          1 1  |  -.4564187   .1741681    -2.62   0.009    -.7977834    -.115054
          2 1  |  -1.094121   .1724365    -6.35   0.000    -1.432092   -.7561499
          3 1  |  -.9898984   .3101763    -3.19   0.001    -1.597835   -.3819614
               |
         _cons |   13.49379   .1070793   126.02   0.000     13.28392    13.70366
