ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |  -.0126815   .0039457    -3.21   0.001    -.0204152   -.0049477
               |
sexo1#c.ttrend |
            1  |  -3.86e-06    .004925    -0.00   0.999     -.009657    .0096493
               |
 sexo1#c.urate |
            0  |   .0998451   .0116655     8.56   0.000     .0769802    .1227099
            1  |   .1153212   .0062143    18.56   0.000      .103141    .1275015
               |
         covid |
            1  |     .11607   .3414925     0.34   0.734    -.5532671    .7854071
            2  |   .5296953   .2966035     1.79   0.074    -.0516577    1.111048
            3  |   .2143082   .3514098     0.61   0.542    -.4744672    .9030836
               |
       1.sexo1 |  -.5225782   .1628052    -3.21   0.001     -.841682   -.2034744
               |
   covid#sexo1 |
          1 1  |   .1064725   .4497105     0.24   0.813    -.7749755    .9879206
          2 1  |  -.3485038   .5272182    -0.66   0.509     -1.38187    .6848619
          3 1  |   .4096347   .5105692     0.80   0.422    -.5910986    1.410368
               |
         _cons |   1.488696   .1296565    11.48   0.000     1.234565    1.742827
